id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,genres
4ky9fJNrqcr51mLb6zAoUS,Anything,Upper Clapton Dream 2,0iLZaaFB2OhTvIYI0fD2Yp,"['Rimzee', 'Haile']","['65QlWmtWjcK3CPBung0ATT', '48Zl8yw6YhIsymNwvNMlnM']",12,1,True,0.483,0.66,6,-4.874,1,0.239,0.0171,0.0,0.12,0.239,94.81,132316,4.0,2020,2020-11-27,"[""uk drill"", ""uk hip hop""]"
7qTHCqRXZJ7sKTAVAc0pen,Xabsi,Upper Clapton Dream 2,0iLZaaFB2OhTvIYI0fD2Yp,"['Rimzee', 'M24']","['65QlWmtWjcK3CPBung0ATT', '601bmA9VRZnMVclsxG7W6T']",13,1,True,0.642,0.708,10,-4.579,0,0.319,0.32,0.0,0.134,0.506,142.94799999999995,161119,4.0,2020,2020-11-27,"[""uk drill"", ""uk hip hop"", ""uk drill"", ""uk hip hop""]"
0WyedO1LhQprhPX2a36m85,Grateful,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],1,1,True,0.6509999999999999,0.846,1,-4.027,1,0.32,0.428,0.0,0.371,0.628,139.998,222618,4.0,2020,2020-11-25,"[""deep southern trap""]"
4OfDUpu7qsvBsHYh6eQwws,Palm Angels,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],2,1,True,0.556,0.843,2,-4.341,1,0.374,0.0828,0.0,0.0913,0.7659999999999999,108.504,178147,5.0,2020,2020-11-25,"[""deep southern trap""]"
2DIyU1zmE8Qfc0rkKr8E2n,OMM,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],3,1,True,0.597,0.901,1,-2.499,1,0.444,0.156,0.0,0.2289999999999999,0.674,76.47,232898,4.0,2020,2020-11-25,"[""deep southern trap""]"
3FHgDjkIJIIRdqFOCWQYyb,Ride,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],4,1,True,0.871,0.79,7,-3.1630000000000003,1,0.2189999999999999,0.301,0.0,0.191,0.833,131.97299999999998,205343,4.0,2020,2020-11-25,"[""deep southern trap""]"
5n8IZ2ceaZjISj8yMnBxV9,Treason,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],5,1,True,0.557,0.778,2,-4.813,1,0.369,0.0723,0.0,0.2289999999999999,0.371,105.01,207993,3.0,2020,2020-11-25,"[""deep southern trap""]"
7oh9pc8eMAbPA818o657ri,Click Side Cartel,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],6,1,True,0.665,0.821,0,-4.612,1,0.445,0.407,0.0,0.3720000000000001,0.696,157.088,148119,4.0,2020,2020-11-25,"[""deep southern trap""]"
75DiinuDVwJ3cpQKyJ1N0N,Hector,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],7,1,True,0.809,0.696,7,-5.5870000000000015,1,0.4029999999999999,0.157,0.0,0.42,0.797,116.185,147012,4.0,2020,2020-11-25,"[""deep southern trap""]"
6Oxd7QzfZ0PqyR1AECwU3o,Ya Move,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],8,1,True,0.6920000000000001,0.743,7,-4.542,1,0.422,0.0962,0.0,0.3779999999999999,0.49,172.263,216721,4.0,2020,2020-11-25,"[""deep southern trap""]"
2qEpRO5EyvoPzyTWCIbv8L,Trust,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,"['Seven7Hardaway', 'Lucas Coly']","['61sKLri3w9KUdP5WzlXwrH', '7LrFXgUaby8e6rfohQGxhh']",9,1,True,0.664,0.73,11,-5.181,0,0.1,0.532,0.0,0.247,0.3429999999999999,115.958,281554,4.0,2020,2020-11-25,"[""deep southern trap"", ""pop r&b""]"
5K69XdhzOnLE4XSjy7JVcP,3 AM,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],10,1,True,0.7190000000000001,0.631,2,-6.295,1,0.262,0.215,0.0,0.356,0.366,101.994,160553,4.0,2020,2020-11-25,"[""deep southern trap""]"
4cgtpyMpVI3GH4oCQWIFA9,Right Now,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,['Seven7Hardaway'],['61sKLri3w9KUdP5WzlXwrH'],11,1,True,0.83,0.818,0,-3.445,0,0.208,0.375,0.0,0.0707,0.718,119.014,234513,4.0,2020,2020-11-25,"[""deep southern trap""]"
7myfYbmxA5hzRxSRx1kd95,Can’t Take It Back,Hardaway Street,0IYQPtG3AK8eOUCWeZ2tEs,"['Seven7Hardaway', 'Selfmade Shark']","['61sKLri3w9KUdP5WzlXwrH', '1OppIbJjFentHfZYSgy7up']",12,1,True,0.642,0.73,11,-5.03,1,0.3229999999999999,0.0236,0.0,0.268,0.63,85.99600000000002,167329,4.0,2020,2020-11-25,"[""deep southern trap""]"
7MH4YC2O4kzUjoJm3PYLJB,Persistence of Hope,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],1,1,False,0.312,0.3670000000000001,0,-13.518,1,0.0373,0.00123,0.907,0.0916,0.0353,119.95,198932,4.0,2019,2019-06-01,"[""epicore""]"
5LIGZUUSSXEAz9NSdB7yQx,Coda,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],2,1,False,0.2,0.435,0,-10.892,1,0.0426,0.0714,0.892,0.1009999999999999,0.035,119.949,211797,4.0,2019,2019-06-01,"[""epicore""]"
1TBAlMPefA5XQ0z0K91AGZ,Duality,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],3,1,False,0.206,0.407,9,-12.458,0,0.033,0.00588,0.893,0.102,0.052,160.06,166093,4.0,2019,2019-06-01,"[""epicore""]"
6jdbH9NE2VVtHUFtgwwW3w,Life Can Be Beautiful,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],4,1,False,0.17,0.286,0,-12.604,1,0.0365,0.515,0.7290000000000001,0.0947,0.0528,150.015,213160,3.0,2019,2019-06-01,"[""epicore""]"
7fKaSYX3KV7VKPzXQX8Qhb,Departure,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],5,1,False,0.108,0.584,3,-11.198,0,0.059,0.0569,0.917,0.109,0.0891,180.18400000000003,182385,3.0,2019,2019-06-01,"[""epicore""]"
2CPufZYhmSoqRpP6TEo1TR,"Stars Above, Earth Below",Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],6,1,False,0.0967,0.4679999999999999,2,-13.886,0,0.0421,0.0389,0.908,0.0838,0.0559,86.92200000000004,186689,4.0,2019,2019-06-01,"[""epicore""]"
0VCvg9nyMFeK5NZE6xXkxH,Elevate,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],7,1,False,0.359,0.667,10,-10.764,1,0.047,0.0114,0.934,0.104,0.0501,118.0,159668,3.0,2019,2019-06-01,"[""epicore""]"
4lA94hEORFdmzfs8IRncHe,Dreamer,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],8,1,False,0.231,0.439,10,-11.932,1,0.0402,0.0424,0.925,0.106,0.0643,119.928,188969,4.0,2019,2019-06-01,"[""epicore""]"
1H76Qmb67BduQ5JKBjjjR9,A Familiar Place,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],9,1,False,0.49,0.455,7,-12.966,1,0.037,0.352,0.905,0.105,0.0375,130.084,173077,3.0,2019,2019-06-01,"[""epicore""]"
1WDc2XnKIOjCk9etT3bi5s,Transcendence,Reflection,0X9fCYuF8qqpHAl7K3EM8A,['Twelve Titans Music'],['7hOMlDZUuWJwXoJFlZK11Y'],10,1,False,0.221,0.419,0,-12.536,0,0.0423,0.0391,0.846,0.0943,0.0391,121.802,168691,4.0,2019,2019-06-01,"[""epicore""]"
6yJwkQTRYVicy6jWed3wpn,Yumeko,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],1,1,True,0.882,0.674,1,-6.537999999999999,1,0.1169999999999999,0.271,3.31e-06,0.103,0.32,141.06799999999996,205319,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
3Sy51BuWKqYG3eUZSXXmrv,LA4AWEEK2 (feat. Swoosh God & Sloan Evans),Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,"['AJ Tracey', 'Swoosh God', 'Sloan Evans']","['4Xi6LSfFqv26XgP9NKN26U', '6jrVq7qYCGFGirqPS31MQ3', '4Q9z4se5pHimOE8PUijvkE']",2,1,True,0.867,0.78,11,-6.442,0,0.2,0.315,0.0,0.107,0.778,155.035,185835,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival"", ""vapor trap""]"
7nfrkkeHvHP0AwNtWctU9y,Red & Green,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],3,1,True,0.841,0.529,8,-6.817,1,0.171,0.292,0.29,0.161,0.283,156.963,159218,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
5WApEWjvyWKP0zu6zmIjxS,Graveyard Shift (feat. slowthai),Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,"['AJ Tracey', 'slowthai']","['4Xi6LSfFqv26XgP9NKN26U', '3r1XkJ7vCs8kHBSzGvPLdP']",4,1,True,0.8140000000000001,0.7829999999999999,4,-5.706,0,0.282,0.733,0.0,0.3229999999999999,0.93,143.063,199720,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival"", ""hip hop"", ""rap"", ""uk hip hop""]"
43OWoYeFKJZ2C3uwgn1dVa,Hikikomori,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],5,1,True,0.7240000000000001,0.767,5,-4.521,0,0.0793,0.165,0.0,0.1009999999999999,0.3,143.987,200021,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
3TfyYlYqQsS3s5wTmhoIhz,Blow My Phone,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],6,1,True,0.883,0.79,2,-6.9460000000000015,1,0.22,0.0551,0.0,0.211,0.638,147.053,183886,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
0fUzCzK3vRkdeOc9uv0uW7,No Chucks,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],7,1,True,0.8959999999999999,0.7509999999999999,5,-5.6670000000000025,0,0.244,0.0961,0.0,0.0758,0.887,155.02,186387,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
2JQR8oUldsng7tTkJz8OwH,Triggered,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],8,1,True,0.912,0.629,2,-6.301,1,0.221,0.0101,5.15e-06,0.0819999999999999,0.42,155.015,173472,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
3Hge75YlqenfH4zbHQbiGx,Colombiana,Secure The Bag! 2,3wgVOOs4MJKntqP8nZmZYu,['AJ Tracey'],['4Xi6LSfFqv26XgP9NKN26U'],9,1,True,0.8009999999999999,0.562,7,-7.093999999999999,0,0.301,0.218,0.0,0.114,0.305,144.115,188742,4.0,2020,2020-11-27,"[""grime"", ""uk hip hop"", ""ukg revival""]"
2rzZPLT1MM5ij8eFrkBxkV,Submersive,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],1,1,False,0.168,0.314,0,-13.046,1,0.037,0.035,0.0496,0.0981,0.0312,112.947,90000,4.0,2015,2015-12-06,"[""epicore""]"
5fuKtAl42ZpFPPPHJsIJnK,In Too Deep,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],2,1,False,0.159,0.0934,9,-17.456,1,0.0413,0.988,0.196,0.103,0.0383,66.547,124000,3.0,2015,2015-12-06,"[""epicore""]"
3OVJVc72FUx9bie7RETbeL,Quiet Moon,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],3,1,False,0.303,0.0616,7,-19.348,1,0.0421,0.944,0.0546,0.0994,0.1639999999999999,111.29,108250,4.0,2015,2015-12-06,"[""epicore""]"
5IkVUftCZfEhoxCP6S6SwF,Paralyzed,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],4,1,False,0.181,0.314,0,-17.246,1,0.0392,0.0209,0.386,0.1009999999999999,0.0342,114.632,90000,3.0,2015,2015-12-06,"[""epicore""]"
3WjeUl92PstHA1gGpvHzv3,Ocean Lullaby,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],5,1,False,0.159,0.0377,5,-20.948,1,0.0404,0.923,0.92,0.0985,0.0399,133.971,94144,3.0,2015,2015-12-06,"[""epicore""]"
6EBStUo8Uk1J1FKK1s7l0Y,Solitude,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],6,1,False,0.195,0.0865,9,-19.301,0,0.045,0.96,0.172,0.114,0.0351,118.516,88000,1.0,2015,2015-12-06,"[""epicore""]"
4IUAfyuhnRtUTlRz5e16X2,Deep in the Ocean,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],7,1,False,0.207,0.0491,2,-20.571,0,0.0397,0.994,0.377,0.0855,0.142,132.953,110000,3.0,2015,2015-12-06,"[""epicore""]"
6MJJCOTpZASBfQxj9c7UEv,The Pull of the Sea,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],8,1,False,0.207,0.1,3,-18.292,1,0.0358,0.958,0.0205,0.1009999999999999,0.0561,104.827,98000,5.0,2015,2015-12-06,"[""epicore""]"
0ZZrSdjNbV1XiJzNGfptjd,A Song for the Sea,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],9,1,False,0.225,0.0422,8,-22.712,1,0.043,0.955,0.877,0.107,0.145,75.751,86605,4.0,2015,2015-12-06,"[""epicore""]"
0JhaGAw40KIGlF61M8cYID,Han Dure the Sailor,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],10,1,False,0.43,0.0409,11,-13.67,0,0.053,0.964,0.0,0.121,0.1169999999999999,111.004,76125,5.0,2015,2015-12-06,"[""epicore""]"
1UVkJzilRH3kPtQy1gdeyY,Follow Your Path,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],11,1,False,0.1939999999999999,0.1639999999999999,2,-18.606,1,0.0397,0.942,0.245,0.0878,0.0388,116.204,88215,4.0,2015,2015-12-06,"[""epicore""]"
3ktf2FsQhojpWWgJG1n3NV,Endless Drifter,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],12,1,False,0.198,0.104,6,-17.602999999999994,0,0.0409,0.989,0.3,0.0914,0.0387,68.458,96571,4.0,2015,2015-12-06,"[""epicore""]"
7q7tcMEYXHImGSyHblzQLr,A Distant Lament,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],13,1,False,0.0763,0.0414,3,-22.04300000000001,0,0.038,0.912,0.742,0.109,0.0467,80.857,73042,3.0,2015,2015-12-06,"[""epicore""]"
6618C2P7vkFCYwX8Tl36EX,Chant of the Deep Sea,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],14,1,False,0.133,0.223,0,-14.529000000000002,1,0.0474,0.91,0.0,0.123,0.108,169.088,48560,3.0,2015,2015-12-06,"[""epicore""]"
70C2DBfcdFqeGOv2t5czye,Fallen Sailor,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],15,1,False,0.125,0.114,10,-22.181,0,0.0408,0.994,0.0282,0.0859,0.0382,147.63,88000,4.0,2015,2015-12-06,"[""epicore""]"
2TlXMy5DBlhBXuuq9o90L5,The Swallowing Sea,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],16,1,False,0.185,0.303,10,-11.887,1,0.0334,0.937,4.75e-06,0.109,0.067,59.703,96000,4.0,2015,2015-12-06,"[""epicore""]"
6co1NHVqNvan5BfzG2mIGy,Alatulya,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],17,1,False,0.221,0.0978,3,-18.462,0,0.0427,0.992,0.0789,0.1,0.147,132.58,64500,3.0,2015,2015-12-06,"[""epicore""]"
1MedpzepxE95EXkfTATw9z,Forgotten,Submersive,1Lzy0rwIQta0JHJ0jF72Jc,['Colossal Trailer Music'],['5rVfB0qJZvp4BPaHmb3lHA'],18,1,False,0.154,0.304,8,-18.352,0,0.0371,0.974,0.968,0.0941,0.04,78.697,89998,4.0,2015,2015-12-06,"[""epicore""]"
7wic0fuAMhvrOQSCY0LHi5,"Olympia, WA","Olympia, WA",1QrDZ7pgX889ZlLX4gh1az,['Molly Tuttle'],['4LX0KCPnH7gvxEbVXqXmAE'],1,1,False,0.547,0.642,10,-12.182,1,0.0321,0.376,0.0367,0.118,0.875,149.013,259650,4.0,2020,2020-07-31,"[""new americana"", ""progressive bluegrass""]"
0c3GnVYJc0pNHgMtUtt4kP,She's A Rainbow,She's A Rainbow,3j7nTlSGZsNTrDW88ilZC5,['Molly Tuttle'],['4LX0KCPnH7gvxEbVXqXmAE'],1,1,False,0.45,0.5710000000000001,4,-11.861,1,0.031,0.4270000000000001,0.00137,0.114,0.238,116.666,229516,4.0,2020,2020-08-21,"[""new americana"", ""progressive bluegrass""]"
7KzsaevjtxGQdMs8VDr8oz,Let's Get Funky Tonight,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],1,1,False,0.7709999999999999,0.6409999999999999,8,-7.391,1,0.0352,0.0275,4.17e-06,0.0596,0.961,119.911,218013,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
3cbYkfDuO5M0LWu3PjZP6g,Your Kind of Loving,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],2,1,False,0.636,0.759,1,-8.408999999999999,1,0.0272,0.0761,0.0,0.2019999999999999,0.725,101.504,233173,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
1qlI2eNg9PcOBBbP2Pted8,Call on Me,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],3,1,False,0.7609999999999999,0.752,9,-8.761000000000001,0,0.0817,0.141,0.0,0.0362,0.963,98.778,320773,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
5Ege1EMfQTRzaefpHKwZ59,I Need Your Love,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],4,1,False,0.4589999999999999,0.465,9,-10.334,1,0.0405,0.15,0.0,0.0457,0.498,139.857,390333,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
0nqIPnCEekwlTNcyzgiwOV,Talk Don't Hurt Nobody,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],5,1,False,0.7340000000000001,0.789,0,-8.701,1,0.0532,0.0529,2.57e-06,0.1369999999999999,0.944,123.342,405933,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
6Zqwf007qH0zd76bocOdEd,Just a Little Bit of Love,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],6,1,False,0.693,0.8390000000000001,11,-8.096,0,0.0446,0.0229,0.0,0.0593,0.765,112.132,225640,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
7qETXNLMbtSiITzPFVwyJp,Bedroom Eyes,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],7,1,False,0.61,0.917,0,-8.2,1,0.0395,0.0442,5.320000000000001e-05,0.135,0.772,108.955,283000,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
7f1dIJzHJjEQr8JXjTpuGf,Universal Girl,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],8,1,False,0.6829999999999999,0.857,5,-7.574,1,0.0351,0.0148,0.000178,0.207,0.931,119.811,362893,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
6UtZVpH9P8FWCSsQF2CasD,Let's Get Funky Tonight (Extended Version),Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],9,1,False,0.757,0.535,8,-9.795,1,0.0378,0.134,0.00881,0.0519,0.961,120.171,402733,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
1KJ2vTxMQIzja9ClpFT6iO,Sweet Delight,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],10,1,False,0.6829999999999999,0.8240000000000001,11,-8.872,0,0.0598,0.00461,0.00232,0.0945,0.773,123.585,304747,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
0GZeWa1raam0a0O7UhO6Lx,Long Time Waiting on You,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],11,1,False,0.6459999999999999,0.815,7,-8.465,0,0.096,0.0136,0.0,0.259,0.72,131.507,298227,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
4yQCZJ7ZNbHPB7xIxJ4arf,Is It Good,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],12,1,False,0.395,0.797,11,-8.228,0,0.0704,0.0069999999999999,6.36e-05,0.0511,0.7959999999999999,143.961,363320,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
6bUWUtoUwywKiuIGa4KgPh,I Love You,Call on Me,1Jcz9kqF98tajkLfmn5TzQ,"['Evelyn ""Champagne"" King']",['4JCt4xrbbBB9blkKwNlcJ7'],13,1,False,0.557,0.94,4,-7.728,0,0.0533,0.00108,0.267,0.248,0.5579999999999999,129.22,247320,4.0,1980,1980,"[""classic soul"", ""disco"", ""funk"", ""minneapolis sound"", ""motown"", ""post-disco"", ""quiet storm"", ""soul"", ""urban contemporary""]"
6giK2S9Nal6OwcTvJVyTT7,"Piano Sonata No. 13 in E-Flat Major, Op. 27, No. 1: I. Andante - Allegro - Andante","Beethoven Piano Sonatas, Vol. 6 - Moonlight",0CozHs56tqLnKsImaJFHH3,"['Ludwig van Beethoven', 'Martin Roscoe']","['2wOqMjp9TyABvtHdOSOTUS', '1OBvHJmcD6MzAWSIIErwPM']",1,1,False,0.417,0.046,3,-24.614,1,0.0439,0.994,0.927,0.0789,0.128,70.61399999999998,295697,4.0,2017,2017-03-24,"[""classical"", ""classical era"", ""early romantic era"", ""german romanticism"", ""british classical piano""]"
69RLvii5i0vpt1LRtG8yb6,"Piano Sonata No. 13 in E-Flat Major, Op. 27, No. 1: II. Allegro molto e vivace","Beethoven Piano Sonatas, Vol. 6 - Moonlight",0CozHs56tqLnKsImaJFHH3,"['Ludwig van Beethoven', 'Martin Roscoe']","['2wOqMjp9TyABvtHdOSOTUS', '1OBvHJmcD6MzAWSIIErwPM']",2,1,False,0.299,0.15,8,-19.199,1,0.0394,0.991,0.93,0.118,0.248,172.953,118400,4.0,2017,2017-03-24,"[""classical"", ""classical era"", ""early romantic era"", ""german romanticism"", ""british classical piano""]"
